pop rep mig tem esp abund1 abund2 
400 1 0 1280 31 0 156 
400 1 0 1280 49 108 0 
400 1 0 1280 51 50 0 
400 1 0 1280 52 42 0 
400 1 0 1280 53 0 31 
400 1 0 1290 2 0 14 
400 1 0 1290 31 0 183 
400 1 0 1290 49 88 0 
400 1 0 1290 51 73 0 
400 1 0 1290 52 39 0 
400 1 0 1290 53 0 3 
400 1 0 1300 2 0 19 
400 1 0 1300 31 0 181 
400 1 0 1300 49 69 0 
400 1 0 1300 51 83 0 
400 1 0 1300 52 48 0 
400 1 0 1310 2 0 22 
400 1 0 1310 31 0 178 
400 1 0 1310 49 41 0 
400 1 0 1310 51 115 0 
400 1 0 1310 52 44 0 
400 1 0 1320 2 0 13 
400 1 0 1320 31 0 187 
400 1 0 1320 49 40 0 
400 1 0 1320 51 114 0 
400 1 0 1320 52 46 0 
400 1 0.323333 1330 2 0 8 
400 1 0.323333 1330 31 153 121 
400 1 0.323333 1330 49 12 22 
400 1 0.323333 1330 51 30 39 
400 1 0.323333 1330 52 5 10 
400 1 0.323333 1340 2 14 6 
400 1 0.323333 1340 31 124 155 
400 1 0.323333 1340 49 3 4 
400 1 0.323333 1340 58 1 0 
400 1 0.323333 1340 51 30 28 
400 1 0.323333 1340 59 2 0 
400 1 0.323333 1340 52 26 7 
400 1 0 1350 31 91 176 
400 1 0 1350 60 22 0 
400 1 0 1350 51 43 0 
400 1 0 1350 61 0 16 
400 1 0 1350 52 44 8 
400 1 0.323333 1360 31 139 123 
400 1 0.323333 1360 51 22 20 
400 1 0.323333 1360 52 21 34 
400 1 0.323333 1360 60 8 11 
400 1 0.323333 1360 61 10 12 
400 1 0.323333 1370 31 137 130 
400 1 0.323333 1370 51 11 24 
400 1 0.323333 1370 52 38 33 
400 1 0.323333 1370 61 14 13 
400 1 0.323333 1380 31 133 140 
400 1 0.323333 1380 51 12 9 
400 1 0.323333 1380 52 31 30 
400 1 0.323333 1380 61 24 21 
400 1 0 1390 31 132 127 
400 1 0 1390 51 15 0 
400 1 0 1390 52 28 63 
400 1 0 1390 61 25 10 
400 1 0 1400 31 154 141 
400 1 0 1400 51 25 0 
400 1 0 1400 62 10 0 
400 1 0 1400 52 0 42 
400 1 0 1400 63 11 0 
400 1 0 1400 61 0 17 
400 1 0 1410 31 149 116 
400 1 0 1410 51 14 0 
400 1 0 1410 52 0 68 
400 1 0 1410 61 0 16 
400 1 0 1410 63 37 0 
400 1 0 1420 31 102 93 
400 1 0 1420 51 16 0 
400 1 0 1420 52 0 96 
400 1 0 1420 61 0 11 
400 1 0 1420 63 82 0 
400 1 0 1430 31 111 67 
400 1 0 1430 51 32 0 
400 1 0 1430 52 0 105 
400 1 0 1430 61 0 28 
400 1 0 1430 63 57 0 
400 1 0 1440 31 151 0 
400 1 0 1440 64 0 79 
400 1 0 1440 51 20 0 
400 1 0 1440 52 0 93 
400 1 0 1440 61 0 28 
400 1 0 1440 63 29 0 
400 1 0 1450 31 145 0 
400 1 0 1450 51 16 0 
400 1 0 1450 65 0 7 
400 1 0 1450 52 0 33 
400 1 0 1450 66 0 20 
400 1 0 1450 67 0 7 
400 1 0 1450 61 0 32 
400 1 0 1450 63 39 0 
400 1 0 1450 64 0 101 
400 1 0 1460 31 138 0 
400 1 0 1460 51 36 0 
400 1 0 1460 52 0 19 
400 1 0 1460 61 0 33 
400 1 0 1460 63 26 0 
400 1 0 1460 64 0 120 
400 1 0 1460 66 0 20 
400 1 0 1460 67 0 8 
400 1 0 1470 31 145 0 
400 1 0 1470 68 1 0 
400 1 0 1470 51 46 0 
400 1 0 1470 52 0 22 
400 1 0 1470 61 0 33 
400 1 0 1470 63 8 0 
400 1 0 1470 64 0 85 
400 1 0 1470 69 0 50 
400 1 0 1470 66 0 6 
400 1 0 1470 67 0 4 
400 1 0 1480 31 144 0 
400 1 0 1480 51 51 0 
400 1 0 1480 52 0 37 
400 1 0 1480 61 0 26 
400 1 0 1480 63 5 0 
400 1 0 1480 64 0 93 
400 1 0 1480 69 0 44 
400 1 0 1490 31 129 0 
400 1 0 1490 51 65 0 
400 1 0 1490 52 0 53 
400 1 0 1490 61 0 15 
400 1 0 1490 63 6 0 
400 1 0 1490 64 0 83 
400 1 0 1490 69 0 49 
400 1 0 1500 31 108 0 
400 1 0 1500 51 89 0 
400 1 0 1500 52 0 38 
400 1 0 1500 61 0 9 
400 1 0 1500 63 3 0 
400 1 0 1500 64 0 118 
400 1 0 1500 69 0 35 
400 1 0 1510 31 108 0 
400 1 0 1510 51 86 0 
400 1 0 1510 52 0 23 
400 1 0 1510 61 0 10 
400 1 0 1510 63 6 0 
400 1 0 1510 70 0 54 
400 1 0 1510 64 0 73 
400 1 0 1510 71 0 1 
400 1 0 1510 69 0 39 
400 1 0 1520 31 103 0 
400 1 0 1520 51 97 0 
400 1 0 1520 52 0 27 
400 1 0 1520 61 0 2 
400 1 0 1520 64 0 39 
400 1 0 1520 72 0 26 
400 1 0 1520 69 0 47 
400 1 0 1520 70 0 48 
400 1 0 1520 73 0 11 
400 1 0 1530 31 48 0 
400 1 0 1530 51 152 0 
400 1 0 1530 52 0 4 
400 1 0 1530 64 0 36 
400 1 0 1530 74 0 23 
400 1 0 1530 69 0 25 
400 1 0 1530 70 0 88 
400 1 0 1530 72 0 15 
400 1 0 1530 73 0 9 
400 1 0 1540 31 56 0 
400 1 0 1540 51 144 0 
400 1 0 1540 64 0 19 
400 1 0 1540 69 0 8 
400 1 0 1540 70 0 120 
400 1 0 1540 72 0 7 
400 1 0 1540 73 0 5 
400 1 0 1540 74 0 41 
400 1 0 1550 31 42 0 
400 1 0 1550 51 158 0 
400 1 0 1550 64 0 1 
400 1 0 1550 70 0 92 
400 1 0 1550 74 0 107 
400 1 0 1560 31 43 0 
400 1 0 1560 51 157 0 
400 1 0 1560 70 0 75 
400 1 0 1560 74 0 125 
400 1 0 1570 31 68 0 
400 1 0 1570 51 132 0 
400 1 0 1570 70 0 91 
400 1 0 1570 74 0 109 
400 1 0 1580 31 55 0 
400 1 0 1580 51 145 0 
400 1 0 1580 70 0 127 
400 1 0 1580 74 0 73 
400 1 0 1590 31 61 0 
400 1 0 1590 51 139 0 
400 1 0 1590 70 0 120 
400 1 0 1590 74 0 80 
400 1 0.323333 1600 31 38 29 
400 1 0.323333 1600 75 7 6 
400 1 0.323333 1600 51 70 59 
400 1 0.323333 1600 70 46 50 
400 1 0.323333 1600 74 39 56 
400 1 0.323333 1610 31 31 40 
400 1 0.323333 1610 51 53 52 
400 1 0.323333 1610 70 41 52 
400 1 0.323333 1610 74 54 53 
400 1 0.323333 1610 75 21 3 
400 1 0.323333 1620 31 22 18 
400 1 0.323333 1620 51 45 34 
400 1 0.323333 1620 70 75 80 
400 1 0.323333 1620 74 50 53 
400 1 0.323333 1620 75 8 15 
400 1 0.323333 1630 31 12 37 
400 1 0.323333 1630 51 50 33 
400 1 0.323333 1630 70 71 68 
400 1 0.323333 1630 74 55 58 
400 1 0.323333 1630 75 12 4 
400 1 0.323333 1640 31 59 33 
400 1 0.323333 1640 51 54 59 
400 1 0.323333 1640 70 54 80 
400 1 0.323333 1640 74 33 27 
400 1 0.323333 1640 75 0 1 
400 1 0.323333 1650 31 52 29 
400 1 0.323333 1650 51 48 49 
400 1 0.323333 1650 70 67 104 
400 1 0.323333 1650 74 33 18 
400 1 0.323333 1660 31 51 41 
400 1 0.323333 1660 51 47 58 
400 1 0.323333 1660 70 93 86 
400 1 0.323333 1660 74 9 15 
400 1 0.323333 1670 31 52 22 
400 1 0.323333 1670 51 41 47 
400 1 0.323333 1670 70 101 120 
400 1 0.323333 1670 74 6 11 
400 1 0 1680 31 40 41 
400 1 0 1680 76 0 6 
400 1 0 1680 51 35 28 
400 1 0 1680 70 107 113 
400 1 0 1680 74 18 12 
400 1 0 1690 31 69 0 
400 1 0 1690 77 0 33 
400 1 0 1690 78 10 0 
400 1 0 1690 51 0 36 
400 1 0 1690 70 110 107 
400 1 0 1690 79 11 0 
400 1 0 1690 74 0 24 
400 1 0 1700 31 94 0 
400 1 0 1700 51 0 23 
400 1 0 1700 70 92 158 
400 1 0 1700 74 0 13 
400 1 0 1700 77 0 6 
400 1 0 1700 78 11 0 
400 1 0 1700 79 3 0 
400 1 0 1710 31 112 0 
400 1 0 1710 80 7 0 
400 1 0 1710 51 0 19 
400 1 0 1710 70 70 181 
400 1 0 1710 78 11 0 
400 1 0 1720 31 126 0 
400 1 0 1720 51 0 43 
400 1 0 1720 81 74 0 
400 1 0 1720 70 0 157 
400 1 0 1730 82 15 0 
400 1 0 1730 83 31 0 
